species_a,species_a_name,species_b,species_b_name,inter_distance,intra_a,intra_b,contrast
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0323,Guibourtia demeusei (Harms) J.Léonard,0.7195753929629299,0.468233813156223,0.35528177474147954,0.25134157980670696
0430,Milicia excelsa (Welw.) C.C. Berg,0613,Tabebuia rosea (Bert.) DC.,0.526333791600941,0.2228508772324565,0.27496924594578387,0.2513645456551571
0091,Brachystegia Benth.,0430,Milicia excelsa (Welw.) C.C. Berg,0.6210424034816455,0.36962746064415636,0.2228508772324565,0.25141494283748916
0256,Entandrophragma angolense (Welw.) Panshin,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.8558467449825029,0.319302552831661,0.6037041179533492,0.2521426270291537
0238,Dipterocarpus kerrii King,0294,Fraxinus excelsior L.,0.42891221729449325,0.03389503762998255,0.17627665442045826,0.252635562874035
0114,Cantleya corniculata (Becc.) R.A.Howard,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0.8333931076824684,0.5805310376179519,0.15292725453998418,0.25286207006451655
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0479,Peltogyne catingae Ducke,0.6661765273816413,0.4125872589275239,0.05022355401665795,0.25358926845411744
0294,Fraxinus excelsior L.,0295,Fraxinus nigra Marshall,0.42995015772753475,0.17627665442045826,0.022324164890242817,0.2536735033070765
0147,Ceiba pentandra (L.) Gaertn.,0313,Grevillea robusta A.Cunn. ex R.Br.,0.5375600975774548,0.09920852062625649,0.2838740990600396,0.25368599851741525
0181,Cotylelobium Pierre,0297,Fraxinus mandshurica Rupr.,0.55185743046382,0.2627628502619556,0.29800823641994206,0.2538491940438779
0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0256,Entandrophragma angolense (Welw.) Panshin,0.6736745168145002,0.4194156315959103,0.319302552831661,0.2542588852185899
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0426,Microberlinia brazzavillensis A. Chev.,0.6673374550179385,0.4125872589275239,0.23957417592531832,0.2547501960904146
0070,Bagassa guianensis Aubl.,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.7079645345165309,0.4528924582382436,0.4194156315959103,0.25507207627828726
0034,Anacardium L.,0115,Carapa guianensis Aubl.,0.7085959273084771,0.36896207906881207,0.45301009815803,0.2555858291504471
0353,Intsia Thouars,0608,Swietenia mahagoni (L.) Jacq.,0.7420252500179427,0.48641128958703317,0.02812049764059408,0.25561396043090956
0323,Guibourtia demeusei (Harms) J.Léonard,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.8594830274856624,0.35528177474147954,0.6037041179533492,0.2557789095323132
0071,Baikiaea plurijuga Harms,0293,Fraxinus americana L.,0.8341255244519401,0.5781517144448926,0.2006874935372814,0.25597381000704755
0114,Cantleya corniculata (Becc.) R.A.Howard,0542,Pycnanthus angolensis (Welw.) Warb.,0.8366179394593478,0.5805310376179519,0.07234546467128498,0.25608690184139593
0239,Dipteryx odorata (Aubl.) Forsyth f.,0552,Quercus alba L.,0.6732363781849048,0.4164011395062616,0.11942757291818792,0.25683523867864316
0034,Anacardium L.,0354,Intsia bijuga (Colebr.) Kuntze,0.6262957713254216,0.36896207906881207,0.29407015717558727,0.2573336922566095
0430,Milicia excelsa (Welw.) C.C. Berg,0625,Terminalia superba Engl.& Diels,0.6200516304374182,0.2228508772324565,0.36271194838005,0.2573396820573682
0091,Brachystegia Benth.,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6270172807198999,0.36962746064415636,0.35777892083270585,0.25738982007574357
0354,Intsia bijuga (Colebr.) Kuntze,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6158277687618605,0.29407015717558727,0.35777892083270585,0.25804884792915467
0072,Baillonella toxisperma Pierre,0239,Dipteryx odorata (Aubl.) Forsyth f.,0.6746388479942592,0.33402537324669906,0.4164011395062616,0.2582377084879976
0114,Cantleya corniculata (Becc.) R.A.Howard,0257,Entandrophragma candollei Harms,0.8390193538794288,0.5805310376179519,0.18916044854556002,0.25848831626147695
0554,Quercus robur L.,0648,Triplochiton scleroxylon K. Schum.,0.42304489225303793,0.11024859949584655,0.16453642510521302,0.25850846714782494
0245,Dryobalanops aromatica C.F.Gaertn.,0621,Tectona grandis L.,0.8002758258424776,0.08261225579476351,0.5414864270518914,0.25878939879058616
0244,Dryobalanops C.F.Gaertn.,0256,Entandrophragma angolense (Welw.) Panshin,0.5780925410235477,0.03512342815501089,0.319302552831661,0.2587899881918867
0073,Balfourodendron riedelianum (Engl.) Engl.,0258,Entandrophragma cylindricum (Sprague) Sprague,0.6431549453069257,0.38391787966371865,0.25242647174716004,0.2592370656432071
0091,Brachystegia Benth.,0114,Cantleya corniculata (Becc.) R.A.Howard,0.839879437784642,0.36962746064415636,0.5805310376179519,0.25934840016669014
0035,Anacardium giganteum Hancock ex Engl.,0157,Ceriops tagal (Perr.) C.B. Robinson,0.5902370078040974,0.20568448529299813,0.33088565378713025,0.25935135401696713
0114,Cantleya corniculata (Becc.) R.A.Howard,0245,Dryobalanops aromatica C.F.Gaertn.,0.840689169409254,0.5805310376179519,0.08261225579476351,0.2601581317913021
0073,Balfourodendron riedelianum (Engl.) Engl.,0325,Guibourtia tessmannii (Harms) J.Léonard,0.6440854655686756,0.38391787966371865,0.19769310265299028,0.260167585904957
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0478,Peltogyne Vogel,0.6728662015655765,0.4125872589275239,0.1811470023936011,0.2602789426380526
0157,Ceriops tagal (Perr.) C.B. Robinson,0214,Daniellia thurifera Benn.,0.6654792718766068,0.33088565378713025,0.4049723941201597,0.26050687775644715
0115,Carapa guianensis Aubl.,0371,Khaya grandifoliola C.DC.,0.7135200292841005,0.45301009815803,0.048818241280783575,0.2605099311260705
0114,Cantleya corniculata (Becc.) R.A.Howard,0353,Intsia Thouars,0.8413817456518452,0.5805310376179519,0.48641128958703317,0.2608507080338933
0080,Betula papyrifera Marshall,0238,Dipterocarpus kerrii King,0.6537798363028081,0.3923039267660832,0.03389503762998255,0.2614759095367249
0258,Entandrophragma cylindricum (Sprague) Sprague,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6194944454413553,0.25242647174716004,0.35777892083270585,0.2617155246086495
0372,Khaya ivorensis A.Chev.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.8657666196278919,0.2514693324780144,0.6037041179533492,0.2620625016745427
0115,Carapa guianensis Aubl.,0296,Fraxinus ornus L.,0.7151579664614776,0.45301009815803,0.2704807546799976,0.26214786830344755
0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0679,Aningeria Aubrév. & Pellegr.,0.8658769630542261,0.6037041179533492,0.2305382109200897,0.2621728451008769
0009,Leptolobium Vogel,0095,Brosimum alicastrum Swartz,0.7035758706772055,0.16101899818656135,0.4413660741827014,0.2622097964945041
0258,Entandrophragma cylindricum (Sprague) Sprague,0372,Khaya ivorensis A.Chev.,0.5152734093663827,0.25242647174716004,0.2514693324780144,0.2628469376192226
0297,Fraxinus mandshurica Rupr.,0648,Triplochiton scleroxylon K. Schum.,0.5608918472515285,0.29800823641994206,0.16453642510521302,0.26288361083158646
0269,Erythrophleum ivorense A. Chev,0478,Peltogyne Vogel,0.5532079812109298,0.2903085074707726,0.1811470023936011,0.26289947374015726
0461,Ochroma pyramidale (Cav. ex Lam.) Urb.,0542,Pycnanthus angolensis (Welw.) Warb.,0.3590670900125457,0.09605455767171649,0.07234546467128498,0.2630125323408292
0313,Grevillea robusta A.Cunn. ex R.Br.,0372,Khaya ivorensis A.Chev.,0.5471053667541051,0.2838740990600396,0.2514693324780144,0.2632312676940656
0071,Baikiaea plurijuga Harms,0550,Quercus mongolica Fisch. ex Ledeb.,0.8419771109041824,0.5781517144448926,0.0339628776830313,0.2638253964592898
0003,Acacia mangium Willd.,0269,Erythrophleum ivorense A. Chev,0.5543824874267884,0.23412845438956545,0.2903085074707726,0.26407397995601584
0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,0430,Milicia excelsa (Welw.) C.C. Berg,0.674074314607646,0.4099958913427453,0.2228508772324565,0.2640784232649007
0009,Leptolobium Vogel,0034,Anacardium L.,0.6333456284609402,0.16101899818656135,0.36896207906881207,0.26438354939212816
0073,Balfourodendron riedelianum (Engl.) Engl.,0461,Ochroma pyramidale (Cav. ex Lam.) Urb.,0.6483833988707262,0.38391787966371865,0.09605455767171649,0.2644655192070075
0003,Acacia mangium Willd.,0256,Entandrophragma angolense (Welw.) Panshin,0.5843352775661879,0.23412845438956545,0.319302552831661,0.2650327247345269
0129,Castanea crenata Siebold & Zucc.,0239,Dipteryx odorata (Aubl.) Forsyth f.,0.681668009390194,0.01642495583191611,0.4164011395062616,0.2652668698839324
0093,Brachystegia laurentii (De Wild.) Louis ex J.Léonard,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.6849180725575195,0.3343633761708376,0.4194156315959103,0.2655024409616092
0323,Guibourtia demeusei (Harms) J.Léonard,0461,Ochroma pyramidale (Cav. ex Lam.) Urb.,0.6210746433691663,0.35528177474147954,0.09605455767171649,0.26579286862768675
0114,Cantleya corniculata (Becc.) R.A.Howard,0296,Fraxinus ornus L.,0.8464787405964959,0.5805310376179519,0.2704807546799976,0.265947702978544
0045,Anopyxis klaineana (Pierre) Engl.,0080,Betula papyrifera Marshall,0.6929525837505291,0.42664489754293794,0.3923039267660832,0.2663076862075912
0091,Brachystegia Benth.,0399,Lovoa trichilioides Harms,0.636043010588106,0.36962746064415636,0.3025441823946234,0.2664155499439496
0095,Brosimum alicastrum Swartz,0613,Tabebuia rosea (Bert.) DC.,0.7078257562786283,0.4413660741827014,0.27496924594578387,0.2664596820959269
0269,Erythrophleum ivorense A. Chev,0354,Intsia bijuga (Colebr.) Kuntze,0.560772990361847,0.2903085074707726,0.29407015717558727,0.26670283318625976
0092,Brachystegia cynometroides Harms,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6250251164188403,0.05008607091450365,0.35777892083270585,0.26724619558613444
0071,Baikiaea plurijuga Harms,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0.8454043608986644,0.5781517144448926,0.4125872589275239,0.2672526464537719
0030,Amburana cearensis (Allemão) A.C.Sm.,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0.5363528957568652,0.26876027711533945,0.15292725453998418,0.2675926186415257
0080,Betula papyrifera Marshall,0115,Carapa guianensis Aubl.,0.7207740671308488,0.3923039267660832,0.45301009815803,0.2677639689728188
0115,Carapa guianensis Aubl.,0147,Ceiba pentandra (L.) Gaertn.,0.720791031493403,0.45301009815803,0.09920852062625649,0.26778093333537295
0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0621,Tectona grandis L.,0.8096418236757806,0.15292725453998418,0.5414864270518914,0.2681553966238892
0003,Acacia mangium Willd.,0613,Tabebuia rosea (Bert.) DC.,0.5436792977819126,0.23412845438956545,0.27496924594578387,0.2687100518361287
0157,Ceriops tagal (Perr.) C.B. Robinson,0293,Fraxinus americana L.,0.5998369618080901,0.33088565378713025,0.2006874935372814,0.26895130802095985
0269,Erythrophleum ivorense A. Chev,0426,Microberlinia brazzavillensis A. Chev.,0.5593715477872616,0.2903085074707726,0.23957417592531832,0.26906304031648903
0302,Gilbertiodendron preussii (Harms) J.Léonard,0375,Koompassia malaccensis Maing.,0.3866748758716967,0.1175198759908919,0.03982575224826281,0.26915499988080477
0238,Dipterocarpus kerrii King,0367,Juglans nigra L.,0.3036268631576757,0.03389503762998255,0.02005651109636719,0.26973182552769315
0070,Bagassa guianensis Aubl.,0072,Baillonella toxisperma Pierre,0.7228904177673365,0.4528924582382436,0.33402537324669906,0.26999795952909295
0092,Brachystegia cynometroides Harms,0324,Guibourtia pellegriniana J.Léonard,0.47315399348344167,0.05008607091450365,0.20301559578579392,0.27013839769764775
0552,Quercus alba L.,0648,Triplochiton scleroxylon K. Schum.,0.43473414742884225,0.11942757291818792,0.16453642510521302,0.27019772232362926
0552,Quercus alba L.,0679,Aningeria Aubrév. & Pellegr.,0.5009286486765313,0.11942757291818792,0.2305382109200897,0.2703904377564416
0034,Anacardium L.,0181,Cotylelobium Pierre,0.6395967030009315,0.36896207906881207,0.2627628502619556,0.27063462393211946
0071,Baikiaea plurijuga Harms,0244,Dryobalanops C.F.Gaertn.,0.8488698733049058,0.5781517144448926,0.03512342815501089,0.27071815886001327
0093,Brachystegia laurentii (De Wild.) Louis ex J.Léonard,0115,Carapa guianensis Aubl.,0.7238346626950474,0.3343633761708376,0.45301009815803,0.27082456453701736
0003,Acacia mangium Willd.,0621,Tectona grandis L.,0.8125707809641206,0.23412845438956545,0.5414864270518914,0.2710843539122292
0297,Fraxinus mandshurica Rupr.,0367,Juglans nigra L.,0.5693659130583302,0.29800823641994206,0.02005651109636719,0.2713576766383881
0239,Dipteryx odorata (Aubl.) Forsyth f.,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6880343246333864,0.4164011395062616,0.35777892083270585,0.2716331851271248
0372,Khaya ivorensis A.Chev.,0461,Ochroma pyramidale (Cav. ex Lam.) Urb.,0.5231627151670493,0.2514693324780144,0.09605455767171649,0.27169338268903487
0114,Cantleya corniculata (Becc.) R.A.Howard,0430,Milicia excelsa (Welw.) C.C. Berg,0.8528524436074933,0.5805310376179519,0.2228508772324565,0.27232140598954147
0045,Anopyxis klaineana (Pierre) Engl.,0399,Lovoa trichilioides Harms,0.6995178315690969,0.42664489754293794,0.3025441823946234,0.2728729340261589
0243,Dracontomelon dao (Blanco) Merr. & Rolfe,0294,Fraxinus excelsior L.,0.6411729000469848,0.36823324125981255,0.17627665442045826,0.27293965878717225
0269,Erythrophleum ivorense A. Chev,0353,Intsia Thouars,0.7595127302883864,0.2903085074707726,0.48641128958703317,0.2731014407013532
0073,Balfourodendron riedelianum (Engl.) Engl.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.8768063457552041,0.38391787966371865,0.6037041179533492,0.2731022278018549
0070,Bagassa guianensis Aubl.,0195,Ctenolophon parvifolius Oliv.,0.7261622631007745,0.4528924582382436,0.23093942479410615,0.2732698048625309
0072,Baillonella toxisperma Pierre,0295,Fraxinus nigra Marshall,0.6075534058772658,0.33402537324669906,0.022324164890242817,0.27352803263056674
0073,Balfourodendron riedelianum (Engl.) Engl.,0326,Guibourtia ehie (A. Chev.) J. Léonard,0.657518844678514,0.38391787966371865,0.2984188053844587,0.2736009650147953
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0313,Grevillea robusta A.Cunn. ex R.Br.,0.6863859100064227,0.4125872589275239,0.2838740990600396,0.2737986510788988
0157,Ceriops tagal (Perr.) C.B. Robinson,0297,Fraxinus mandshurica Rupr.,0.6052005133312797,0.33088565378713025,0.29800823641994206,0.2743148595441494
0195,Ctenolophon parvifolius Oliv.,0214,Daniellia thurifera Benn.,0.6793202792434978,0.23093942479410615,0.4049723941201597,0.27434788512333813
0081,Betula pendula Roth,0157,Ceriops tagal (Perr.) C.B. Robinson,0.6055962586784249,0.0025807385340572584,0.33088565378713025,0.2747106048912947
0244,Dryobalanops C.F.Gaertn.,0621,Tectona grandis L.,0.8169619331754874,0.03512342815501089,0.5414864270518914,0.27547550612359595
0302,Gilbertiodendron preussii (Harms) J.Léonard,0399,Lovoa trichilioides Harms,0.5780567741028382,0.1175198759908919,0.3025441823946234,0.2755125917082148
0354,Intsia bijuga (Colebr.) Kuntze,0613,Tabebuia rosea (Bert.) DC.,0.5696667855887523,0.29407015717558727,0.27496924594578387,0.275596628413165
0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0613,Tabebuia rosea (Bert.) DC.,0.6952859755823306,0.4194156315959103,0.27496924594578387,0.27587034398642035
0147,Ceiba pentandra (L.) Gaertn.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.8799020099551804,0.09920852062625649,0.6037041179533492,0.2761978920018312
0003,Acacia mangium Willd.,0354,Intsia bijuga (Colebr.) Kuntze,0.5707412133379282,0.23412845438956545,0.29407015717558727,0.2766710561623409
0091,Brachystegia Benth.,0158,"Chlorocardium rodiei (R.H.Schomb.) Rohwer, H.G.Richt. & van der Werff",0.646444951102848,0.36962746064415636,0.10003326503781798,0.2768174904586917
0030,Amburana cearensis (Allemão) A.C.Sm.,0095,Brosimum alicastrum Swartz,0.7182778122746118,0.26876027711533945,0.4413660741827014,0.27691173809191044
0130,Castanea sativa Mill.,0550,Quercus mongolica Fisch. ex Ledeb.,0.43326832115690533,0.15586720528769307,0.0339628776830313,0.27740111586921223
0095,Brosimum alicastrum Swartz,0425,Mezilaurus ita-uba (Meisn.) Taub. ex Mez,0.7188263797714606,0.4413660741827014,0.2601673546959139,0.27746030558875917
0071,Baikiaea plurijuga Harms,0294,Fraxinus excelsior L.,0.8556512839409145,0.5781517144448926,0.17627665442045826,0.27749956949602195
0236,Dipterocarpus C.F.Gaertn.,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6352906538259337,0.24925766087492005,0.35777892083270585,0.2775117329932279
0236,Dipterocarpus C.F.Gaertn.,0313,Grevillea robusta A.Cunn. ex R.Br.,0.561435221830827,0.24925766087492005,0.2838740990600396,0.27756112277078737
0323,Guibourtia demeusei (Harms) J.Léonard,0354,Intsia bijuga (Colebr.) Kuntze,0.6332956341428757,0.35528177474147954,0.29407015717558727,0.27801385940139617
0324,Guibourtia pellegriniana J.Léonard,0478,Peltogyne Vogel,0.48103270323643843,0.20301559578579392,0.1811470023936011,0.2780171074506445
0366,Juglans regia L.,0367,Juglans nigra L.,0.2980999998687917,0.0161593253050704,0.02005651109636719,0.2780434887724245
0034,Anacardium L.,0399,Lovoa trichilioides Harms,0.6475121443343896,0.36896207906881207,0.3025441823946234,0.2785500652655776
0080,Betula papyrifera Marshall,0554,Quercus robur L.,0.6710146753981282,0.3923039267660832,0.11024859949584655,0.278710748632045
0030,Amburana cearensis (Allemão) A.C.Sm.,0621,Tectona grandis L.,0.8204664217972422,0.26876027711533945,0.5414864270518914,0.27897999474535073
0353,Intsia Thouars,0399,Lovoa trichilioides Harms,0.7660357428319395,0.48641128958703317,0.3025441823946234,0.27962445324490637
0372,Khaya ivorensis A.Chev.,0606,Swietenia humilis Zucc.,0.5311732905955258,0.2514693324780144,0.03956854200666897,0.27970395811751136
0092,Brachystegia cynometroides Harms,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.699281653799954,0.05008607091450365,0.4194156315959103,0.2798660222040437
0326,Guibourtia ehie (A. Chev.) J. Léonard,0479,Peltogyne catingae Ducke,0.5785662703699979,0.2984188053844587,0.05022355401665795,0.28014746498553916
0041,Aniba rosodora Ducke,0367,Juglans nigra L.,0.34586753244298335,0.0656528117264906,0.02005651109636719,0.2802147207164928
0245,Dryobalanops aromatica C.F.Gaertn.,0399,Lovoa trichilioides Harms,0.5828745916240592,0.08261225579476351,0.3025441823946234,0.2803304092294358
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0430,Milicia excelsa (Welw.) C.C. Berg,0.7486626145417161,0.468233813156223,0.2228508772324565,0.28042880138549314
0367,Juglans nigra L.,0418,Mansonia altissima (A. Chev.) A. Chev.,0.3004859210422315,0.02005651109636719,0.012409313496156668,0.2804294099458643
0003,Acacia mangium Willd.,0243,Dracontomelon dao (Blanco) Merr. & Rolfe,0.6488293054276877,0.23412845438956545,0.36823324125981255,0.28059606416787514
0091,Brachystegia Benth.,0613,Tabebuia rosea (Bert.) DC.,0.6509104684711584,0.36962746064415636,0.27496924594578387,0.28128300782700205
0302,Gilbertiodendron preussii (Harms) J.Léonard,0426,Microberlinia brazzavillensis A. Chev.,0.5208937552077928,0.1175198759908919,0.23957417592531832,0.2813195792824745
0258,Entandrophragma cylindricum (Sprague) Sprague,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.8851264639062484,0.25242647174716004,0.6037041179533492,0.28142234595289917
0080,Betula papyrifera Marshall,0181,Cotylelobium Pierre,0.6737361832272184,0.3923039267660832,0.2627628502619556,0.2814322564611352
0296,Fraxinus ornus L.,0613,Tabebuia rosea (Bert.) DC.,0.5564661414852217,0.2704807546799976,0.27496924594578387,0.2814968955394378
0080,Betula papyrifera Marshall,0239,Dipteryx odorata (Aubl.) Forsyth f.,0.698160682929351,0.3923039267660832,0.4164011395062616,0.28175954342308934
0066,Aucoumea klaineana Pierre,0070,Bagassa guianensis Aubl.,0.7347013966104778,0.1689848833310126,0.4528924582382436,0.28180893837223425
0324,Guibourtia pellegriniana J.Léonard,0625,Terminalia superba Engl.& Diels,0.6445976876857404,0.20301559578579392,0.36271194838005,0.28188573930569044
0045,Anopyxis klaineana (Pierre) Engl.,0425,Mezilaurus ita-uba (Meisn.) Taub. ex Mez,0.7085553854961455,0.42664489754293794,0.2601673546959139,0.28191048795320756
0003,Acacia mangium Willd.,0095,Brosimum alicastrum Swartz,0.7234258919349812,0.23412845438956545,0.4413660741827014,0.2820598177522798
0259,Entandrophragma utile (Dawe & Sprague) Sprague,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,0.6921083070961427,0.2069978345154368,0.4099958913427453,0.2821124157533974
0041,Aniba rosodora Ducke,0114,Cantleya corniculata (Becc.) R.A.Howard,0.8632493651495009,0.0656528117264906,0.5805310376179519,0.282718327531549
0239,Dipteryx odorata (Aubl.) Forsyth f.,0542,Pycnanthus angolensis (Welw.) Warb.,0.6991651059173636,0.4164011395062616,0.07234546467128498,0.28276396641110196
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0371,Khaya grandifoliola C.DC.,0.6953739255216951,0.4125872589275239,0.048818241280783575,0.2827866665941712
0181,Cotylelobium Pierre,0367,Juglans nigra L.,0.5456980148824135,0.2627628502619556,0.02005651109636719,0.2829351646204579
0324,Guibourtia pellegriniana J.Léonard,0621,Tectona grandis L.,0.8244693874299285,0.20301559578579392,0.5414864270518914,0.28298296037803705
0071,Baikiaea plurijuga Harms,0257,Entandrophragma candollei Harms,0.861286372438828,0.5781517144448926,0.18916044854556002,0.28313465799393545
0606,Swietenia humilis Zucc.,0607,Swietenia macrophylla King,0.3541735299298283,0.03956854200666897,0.07084689292776884,0.28332663700205946
0070,Bagassa guianensis Aubl.,0625,Terminalia superba Engl.& Diels,0.7366231262951036,0.4528924582382436,0.36271194838005,0.28373066805686004
0066,Aucoumea klaineana Pierre,0195,Ctenolophon parvifolius Oliv.,0.5147530854040914,0.1689848833310126,0.23093942479410615,0.28381366060998525
0071,Baikiaea plurijuga Harms,0297,Fraxinus mandshurica Rupr.,0.8620121316460687,0.5781517144448926,0.29800823641994206,0.28386041720117616
0115,Carapa guianensis Aubl.,0158,"Chlorocardium rodiei (R.H.Schomb.) Rohwer, H.G.Richt. & van der Werff",0.7371778501412031,0.45301009815803,0.10003326503781798,0.28416775198317307
0095,Brosimum alicastrum Swartz,0679,Aningeria Aubrév. & Pellegr.,0.7255572497221203,0.4413660741827014,0.2305382109200897,0.2841911755394189
0115,Carapa guianensis Aubl.,0257,Entandrophragma candollei Harms,0.7374358856170353,0.45301009815803,0.18916044854556002,0.2844257874590053
0181,Cotylelobium Pierre,0293,Fraxinus americana L.,0.5476649997240945,0.2627628502619556,0.2006874935372814,0.28490214946213893
0269,Erythrophleum ivorense A. Chev,0479,Peltogyne catingae Ducke,0.575371538503739,0.2903085074707726,0.05022355401665795,0.28506303103296643
0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0480,Peltogyne mexicana Martínez,0.4382897909762907,0.15292725453998418,0.1079574407089981,0.28536253643630655
0115,Carapa guianensis Aubl.,0238,Dipterocarpus kerrii King,0.7383909628701711,0.45301009815803,0.03389503762998255,0.28538086471214114
0214,Daniellia thurifera Benn.,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6905869378046882,0.4049723941201597,0.35777892083270585,0.2856145436845285
0070,Bagassa guianensis Aubl.,0295,Fraxinus nigra Marshall,0.7390017583889421,0.4528924582382436,0.022324164890242817,0.2861093001506985
0269,Erythrophleum ivorense A. Chev,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.644023628637578,0.2903085074707726,0.35777892083270585,0.28624470780487216
0073,Balfourodendron riedelianum (Engl.) Engl.,0092,Brachystegia cynometroides Harms,0.670342786553401,0.38391787966371865,0.05008607091450365,0.2864249068896823
0367,Juglans nigra L.,0553,Quercus petraea (Matt.) Liebl.,0.5448585382302439,0.02005651109636719,0.2581276659186852,0.2867308723115587
0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6445563604717819,0.15292725453998418,0.35777892083270585,0.28677743963907604
0007,Acer pseudoplatanus L.,0542,Pycnanthus angolensis (Welw.) Warb.,0.5626643911804585,0.27538384172241354,0.07234546467128498,0.287280549458045
0071,Baikiaea plurijuga Harms,0606,Swietenia humilis Zucc.,0.8657997839661047,0.5781517144448926,0.03956854200666897,0.28764806952121214
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0296,Fraxinus ornus L.,0.7006048720360073,0.4125872589275239,0.2704807546799976,0.2880176131084834
0034,Anacardium L.,0157,Ceriops tagal (Perr.) C.B. Robinson,0.6573320284624862,0.36896207906881207,0.33088565378713025,0.2883699493936741
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0259,Entandrophragma utile (Dawe & Sprague) Sprague,0.7568831049661855,0.468233813156223,0.2069978345154368,0.2886492918099625
0114,Cantleya corniculata (Becc.) R.A.Howard,0648,Triplochiton scleroxylon K. Schum.,0.8693326426425733,0.5805310376179519,0.16453642510521302,0.2888016050246214
0130,Castanea sativa Mill.,0621,Tectona grandis L.,0.8304101541113549,0.15586720528769307,0.5414864270518914,0.28892372705946345
0326,Guibourtia ehie (A. Chev.) J. Léonard,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6467598112657886,0.2984188053844587,0.35777892083270585,0.2889808904330828
0045,Anopyxis klaineana (Pierre) Engl.,0372,Khaya ivorensis A.Chev.,0.7158120612838369,0.42664489754293794,0.2514693324780144,0.28916716374089896
0324,Guibourtia pellegriniana J.Léonard,0426,Microberlinia brazzavillensis A. Chev.,0.5290744814148377,0.20301559578579392,0.23957417592531832,0.2895003054895194
0095,Brosimum alicastrum Swartz,0129,Castanea crenata Siebold & Zucc.,0.730905643902859,0.4413660741827014,0.01642495583191611,0.28953956972015754
0071,Baikiaea plurijuga Harms,0679,Aningeria Aubrév. & Pellegr.,0.8677116464358359,0.5781517144448926,0.2305382109200897,0.2895599319909433
0115,Carapa guianensis Aubl.,0399,Lovoa trichilioides Harms,0.7425880356081602,0.45301009815803,0.3025441823946234,0.2895779374501302
0073,Balfourodendron riedelianum (Engl.) Engl.,0324,Guibourtia pellegriniana J.Léonard,0.6737441415322811,0.38391787966371865,0.20301559578579392,0.2898262618685625
0081,Betula pendula Roth,0679,Aningeria Aubrév. & Pellegr.,0.5210844879776779,0.0025807385340572584,0.2305382109200897,0.29054627705758823
0009,Leptolobium Vogel,0425,Mezilaurus ita-uba (Meisn.) Taub. ex Mez,0.5509302515436025,0.16101899818656135,0.2601673546959139,0.29076289684768863
0071,Baikiaea plurijuga Harms,0431,Millettia laurentii De Wild.,0.8691745928265044,0.5781517144448926,0.14784264520810295,0.2910228783816119
0095,Brosimum alicastrum Swartz,0418,Mansonia altissima (A. Chev.) A. Chev.,0.7333496850086226,0.4413660741827014,0.012409313496156668,0.2919836108259212
0006,Acer platanoides L.,0621,Tectona grandis L.,0.8336627039505367,0.18973256215443007,0.5414864270518914,0.2921762768986452
